"supplier_name","address","phone"
"虎门伊脈服飾工厂直营（个体经营）         ","广东 深圳市 深圳罗湖区翠竹北路","13510312048"
"华颖豪服装有限公司                ","广东 深圳市 深圳罗湖区翠竹大厦16楼","8.61E+12"
"深圳市中盟投资发展有限公司            ","广东 深圳市 深圳罗湖区翠竹路7号佳兆业大厦八楼","13510584775"
"美国美亚保险公司                 ","广东 深圳市 深圳罗湖区地王大厦11楼","13556896176"
"深圳市彩雅印刷包装制品有限公司          ","广东 深圳市 深圳罗湖区东昌路布心工业区2栋4、5楼","13714254185"
"深圳华思特国际贸易公司              ","广东 深圳市 深圳罗湖区东湖路景亿山庄18栋3单元1309","13543303296"
"兴展胶袋有限公司                 ","广东 深圳市 深圳罗湖区东门湖背路湖辉大厦5楼","13249860969"
"浙江杭州艺龙织造厂                ","广东 深圳市 深圳罗湖区东门中路奥运一楼22号","13714010887"
"深圳市海珑经贸发展有限公司            ","广东 深圳市 深圳罗湖区凤凰路3号","13510839545"
"国洋无纺布(深圳)有限公司            ","广东 深圳市 深圳罗湖区国际商品大厦6楼A-56室","13352677680"
"台湾富士贸易(香港)有限公司           ","广东 深圳市 深圳罗湖区国贸大厦4012","13554703269"
"香港大通建业(深圳)有限公司           ","广东 深圳市 深圳罗湖区和平路68号侨社大院12栋201","13714230382"
"东莞市天保木材防护科技有限公司          ","广东 深圳市 深圳罗湖区和平路船步街渔景大厦1903","13510917727"
"全基利玩具广告公司                ","广东 深圳市 深圳罗湖区嘉宾路3005号国际商业大厦17楼1617室","13570810847"
"深圳伊邦纺织有限公司               ","广东 深圳市 深圳罗湖区金塘街48号菜屋围丽晶大厦1303","13265781313"
"深圳嘉友达贸易发展有限公司            ","广东 深圳市 深圳罗湖区京基东方都会B座1223","13689512525"
"深圳源丰发展有限公司               ","广东 深圳市 深圳罗湖区乐园路27号201","13760229921"
"深圳市达尔富进出口有限公司(业务部）       ","广东 深圳市 深圳罗湖区罗芳路122号B1008","13554774686"
"香港易立普(深圳)网络工程公司          ","广东 深圳市 深圳罗湖区罗芳路南方大厦B座704B","13828761054"
"深圳市中天防腐木业有限公司            ","广东 深圳市 深圳罗湖区螺岭京基东方华都A3008","13714707128"
"深圳家知佳工艺品有限公司(销售部)        ","广东 深圳市 深圳罗湖区梅园路８０７栋超凡广场","13715389578"
"永安印刷有限公司设计部              ","广东 深圳市 深圳罗湖区梅园路笋岗大厦18楼10室！","13714400169"
"深圳市福田区脉服装店               ","广东 深圳市 深圳罗湖区南湖路１号粤海花园芙蓉阁１０楼Ｅ","13751005658"
"深圳市伟星辉原子印章厂              ","广东 深圳市 深圳罗湖区南湖路2001号国贸侧","13266746382"
"诗乐氏实业（深圳）有限公司（发展部）       ","广东 深圳市 深圳罗湖区南湖路国贸商业大厦13楼","13316581697"
"哈锐集团公司                   ","广东 深圳市 深圳罗湖区泥岗路鸿颖大厦2204室","13510706806"
"深圳市罗湖区创展商行               ","广东 深圳市 深圳罗湖区人民南路嘉里中心","13670165869"
"深圳市罗湖晨俊健康行               ","广东 深圳市 深圳罗湖区商检大厦13楼","13923748051"
"深圳帝尔进出口贸易有限公司            ","广东 深圳市 深圳罗湖区深南大道1816号","13926554750"
"玺尊进出口有限公司                ","广东 深圳市 深圳罗湖区深南东路1118号福德花园A座504房","13650849001"
"深圳合利达贸易有限公司              ","广东 深圳市 深圳罗湖区深南东路178号","13265531087"
"香港欧豪电子(深圳)有限公司           ","广东 深圳市 深圳罗湖区深南东路2001号鸿昌广场18楼13室","13554810342"
"深圳慧易达进出口贸易有限公司           ","广东 深圳市 深圳罗湖区深南东路95号","13798457631"
"深圳蓝海通国际货运代理有限公司          ","广东 深圳市 深圳罗湖区深圳南东路华裕花园30H","13826597549"
"深圳市钢辉首饰有限公司              ","广东 深圳市 深圳罗湖区水贝二路特力大厦9楼","13537860154"
"深圳市鹰达印刷公司                ","广东 深圳市 深圳罗湖区水贝一路21栋6楼","13689576877"
"深圳诺美首饰包装有限公司             ","广东 深圳市 深圳罗湖区水贝一路30号","13266768439"
"深圳市巨奈实业有限公司              ","广东 深圳市 深圳罗湖区笋岗村","13242980147"
"沈阳中康医药进出口有限公司深圳办事处       ","广东 深圳市 深圳罗湖区笋岗村45栋204室","13751068231"
"香港鑫怡富集团                  ","广东 深圳市 深圳罗湖区太白路中深石化大厦","13713841925"
"林强（个体经营）                 ","广东 深圳市 深圳罗湖区田贝二路8号302","13510003046"
"深圳市斯凯维电子科技有限公司(台湾KSS品牌)  ","广东 深圳市 深圳罗湖区文锦广场文安中心1713室","13632900635"
"广东木炭机设备有限公司              ","广东 深圳市 深圳罗湖区文锦中路1027号深业大厦19楼1902-1907室","13600424207"
"深圳市康辉旅行社                 ","广东 深圳市 深圳罗湖区文锦中路1027号深业大厦805室","13802567706"
"深圳市粤勇奇进出口有限公司经理部         ","广东 深圳市 深圳罗湖区文锦中路锦绣大夏A座8A","13535525388"
"深圳芳卉园艺有限公司               ","广东 深圳市 深圳罗湖区心怡花园","13713845376"
"深圳汇百川商贸有限公司(中泰合资)        ","广东 深圳市 深圳罗湖区中兴路239号外贸大厦2901","13713895345"
"深圳市印孟投资有限公司              ","广东 深圳市 深圳罗湖区中兴路239号外贸集团大厦14楼","13510698266"
"华印集团总公司                  ","广东 深圳市 深圳罗湖区中兴路２３９号外贸集团大厦１４楼","13590273913"
"深圳凯祺饰品商行                 ","广东 深圳市 深圳罗湖商业城三楼聚宝广场A21号","13714162837"
"深圳市深恒威商贸有限公司             ","广东 深圳市 深圳罗湖深南东路集浩大厦B907","13723413604"
"深圳市纪友隆进出口有限公司(业务部)       ","广东 深圳市 深圳罗湖深南东路文华大厦东座23B","13760294955"
"深圳好万科技有限公司               ","广东 深圳市 深圳罗湖深南中路1701号2010室","13715202810"
"纬衡浩建科技深圳有限公司             ","广东 深圳市 深圳罗湖田贝一路23号文锦广场A区11层全楼","13760298552"
"深圳市博事达贸易有限公司             ","广东 深圳市 深圳罗湖田贝一路文锦路文安中心1208","13715286096"
"深圳金双阳实业有限公司              ","广东 深圳市 深圳罗湖文锦南路文锦大厦15楼H","13926507155"
"广州市华仪通讯技术有限公司            ","广东 深圳市 深圳罗湖新2000广场513室","13590402961"
"""深圳华邮国际物流有限公司""           ","广东 深圳市 深圳罗湖沿河路边检大院一.二楼","13715331558"
"麦肯动力(深圳)商业艺术设计机构         ","广东 深圳市 深圳罗湖怡泰大厦B-2110","13714662236"
"深圳市旅游(集团)公司嘉宾营业部         ","广东 深圳市 深圳罗湖迎春路安华大厦7楼","13926515008"
"深圳韵铭有限公司                 ","广东 深圳市 深圳罗湖韵铭有限公司","13640975183"
"中祥实业有限公司                 ","广东 深圳市 深圳罗湖中山一路１５号１２０８号","13510271781"
"深圳丹尼斯服饰有限公司              ","广东 深圳市 深圳羅湖草埔比華利10棟603","13554988540"
"深圳博立品牌顧問有限公司             ","广东 深圳市 深圳羅湖區南湖路國貿商廈18E","13662225915"
"深圳市浩棋实业有限公司              ","广东 深圳市 深圳梅林","13728721421"
"数联软件开发有限公司               ","广东 深圳市 深圳梅林鑫海商务公寓","13923752995"
"深圳市麒鳞科技有限公司              ","广东 深圳市 深圳民乐山庄7栋302","13168095867"
"深圳领路达方电子科技有限公司           ","广东 深圳市 深圳民治民兴工业区1栋3楼","13714605825"
"天下足球精品店                  ","广东 深圳市 深圳名仕春天","13510498959"
"井冈山竹木园（深圳）有限公司           ","广东 深圳市 深圳南岗第二工业园7栋","13632555147"
"深圳达高科技公司                 ","广东 深圳市 深圳南海大道鹏都大厦1305","13724338099"
"深圳百盛塑胶五金制品厂              ","广东 深圳市 深圳南联","13242013090"
"恒丰皮具公司                   ","广东 深圳市 深圳南联村","13825228661"
"深圳中兴公司                   ","广东 深圳市 深圳南山","13510526791"
"深圳大华科技公司                 ","广东 深圳市 深圳南山","13714583571"
"深圳劲鑫纺织贸易有限公司             ","广东 深圳市 深圳南山","13537767622"
"深圳市天地成幕墙门窗科技有限公司         ","广东 深圳市 深圳南山","13543272806"
"深圳兴强五金弹簧制品厂              ","广东 深圳市 深圳南山","13631665990"
"国坡电子有限公司                 ","广东 深圳市 深圳南山","13751521119"
"深圳市永康科技有限公司地坪部           ","广东 深圳市 深圳南山","13316967289"
"深圳市华盾经济信息咨询服务中心          ","广东 深圳市 深圳南山","13590488230"
"深圳天鑫贸易有限公司               ","广东 深圳市 深圳南山","13713951279"
"东莞华尔泰装饰材料有限公司深圳经销处       ","广东 深圳市 深圳南山","13392830051"
"深企科技电子商务有限公司             ","广东 深圳市 深圳南山滨海大道滨海之窗写字楼","13510805527"
"深圳三联商务咨询有限公司             ","广东 深圳市 深圳南山大道","13714622252"
"深圳市翊禾田商贸有限公司             ","广东 深圳市 深圳南山大道光彩新天地8楼","13603080405"
"格瑞卫康环保科技有限公司             ","广东 深圳市 深圳南山大道光彩新天地大厦","13530822216"
"深圳随车听电子有限公司              ","广东 深圳市 深圳南山大道南油物业工业区四栋四楼西","13728776843"
"深圳鸿利印刷包装有限公司营业部          ","广东 深圳市 深圳南山大道南园工业园Ｃ２栋首层","13590167786"
"安德科技(深圳)有限公司(市场部)        ","广东 深圳市 深圳南山高新科技园国微大厦三楼","13249852525"
"深圳彩之娇印刷有限公司              ","广东 深圳市 深圳南山工业村B区15栋","13631597266"
"义通国际贸易货运公司               ","广东 深圳市 深圳南山后海办公楼2楼","13662280675"
"泰源珠宝首饰有限公司               ","广东 深圳市 深圳南山花园401","13631184165"
"深圳市三鑫科迅有限公司              ","广东 深圳市 深圳南山华侨城东部工业区东北B1栋311-313","13828785412"
"昆山市国鑫智能软件科技有限公司深圳分公司     ","广东 深圳市 深圳南山华侨城锦绣花园三期","13724306750"
"贵州省顺福蜜蜂世界连锁店             ","广东 深圳市 深圳南山嘉豪百货专柜","13802207492"
"深圳家南机电有限公司               ","广东 深圳市 深圳南山嘉南美地B1401","13724309347"
"深圳明鑫工业材料有限公司-            ","广东 深圳市 深圳南山科技园","13686428666"
"深圳市通普科技有限公司市场开发一部        ","广东 深圳市 深圳南山科技园10#坚达大厦2楼","13267038971"
"深圳倍特电子有限公司               ","广东 深圳市 深圳南山科技园北区清华信息港","15914030417"
"深圳市中科新业信息科技发展有限公司        ","广东 深圳市 深圳南山科技园科技中2路","13510850911"
"深圳日月佳包装材料有限公司            ","广东 深圳市 深圳南山科技园铜鼓路","13266858563"
"深圳广源传感技术科技有限公司           ","广东 深圳市 深圳南山科技园中小企业创业辅导基地","13528877684"
"深圳众烁电子有限公司               ","广东 深圳市 深圳南山科技圆","13554809874"
"杭州金色能源科技有限公司（深圳办）        ","广东 深圳市 深圳南山科技圆（深圳办）","13662244714"
"深圳福尔康妇婴用品有限公司            ","广东 深圳市 深圳南山南海大道天悦园A702","13714350152"
"深圳天福彩印有限公司               ","广东 深圳市 深圳南山南山大道","13823665721"
"深圳市宇泰嘉华顾问有限公司            ","广东 深圳市 深圳南山南油大厦302","13828786830"
"深圳子恒通讯设备有限公司             ","广东 深圳市 深圳南山南油钜建大厦龙涛阁28F","13928479567"
"雪菲雅服装(深圳)有限公司            ","广东 深圳市 深圳南山区","13926513813"
"深圳陆远汽车贸易有限公司             ","广东 深圳市 深圳南山区","13662252760"
"深圳高峰实业有限公司               ","广东 深圳市 深圳南山区","13662252760"
"深圳市智慧宝电子科技有限公司           ","广东 深圳市 深圳南山区","13798481972"
"深圳市复和科技有限公司              ","广东 深圳市 深圳南山区","13249869186"
"深圳市明发科技有限公司              ","广东 深圳市 深圳南山区","13249869186"
"信誉服装经贸有限公司               ","广东 深圳市 深圳南山区","13249869186"
"深圳三一精密钟表公司               ","广东 深圳市 深圳南山区","13902433337"
"春风堂视觉文化有限公司              ","广东 深圳市 深圳南山区(马家龙工业区)大新路荔园新村富豪园10栋B206","13510250621"
"青岛东方科慧电子有限公司（深圳分公司）      ","广东 深圳市 深圳南山区白石洲沙河街侨城","13713950009"
"深圳天人国际（香港）有限公司           ","广东 深圳市 深圳南山区白石洲湾畔花园7栋7B","13923702386"
"深圳市紫瑞达电子有限公司市场部          ","广东 深圳市 深圳南山区百富大厦A座1605","13246661356"
"深圳中飞宏达电子设备有限公司市场部        ","广东 深圳市 深圳南山区创业路","13246661356"
"雅富开发公司                   ","广东 深圳市 深圳南山区创业路","13267010799"
"深圳市英格贸易有限公司              ","广东 深圳市 深圳南山区创业路现代城华庭2栋27E","13925262072"
"艾尔特深圳线路科技有限公司            ","广东 深圳市 深圳南山区创业路现代城华庭５栋２０层Ｃ单元（市场部）","13544267675"
"深圳市汇讯科技有限公司市场部           ","广东 深圳市 深圳南山区创业路怡海广场","13316553277"
"深圳市诚兴制卡有限公司              ","广东 深圳市 深圳南山区大冲村244栋5楼","13530072789"
"深圳华腾文仪设备有限公司             ","广东 深圳市 深圳南山区大堪村丰盛工业园","13556874891"
"深圳鸿发五金贸易有限公司             ","广东 深圳市 深圳南山区方大大厦","13699888156"
"深圳天下无贼电子有限公司市场部          ","广东 深圳市 深圳南山区高发科技园中联大厦5-7层","13510841458"
"深圳市大盛投资有限公司－销售部          ","广东 深圳市 深圳南山区高新技术产业园中区深健大厦4楼D2","13246629389"
"科迈通讯技术有限公司               ","广东 深圳市 深圳南山区高新区中区软件园","1392412600"
"深圳宇顺电子有限公司TFT事业部         ","广东 深圳市 深圳南山区高新中区麻雀岭工业区M-6栋三层","13530372348"
"深圳科信通信设备有限公司             ","广东 深圳市 深圳南山区红花镇红花岭工业区2区3栋2楼","13242013426"
"深圳科苑药业有限公司               ","广东 深圳市 深圳南山区鸿州新都B栋1608室","13682336651"
"深圳市鼎盛网络科技有限公司            ","广东 深圳市 深圳南山区汇景豪苑海典阁24F","13823257956"
"深圳万士和电子有限公司              ","广东 深圳市 深圳南山区科技路朗景园B栋1301","13926599745"
"伟鹏兴彩盒包装实业有限公司            ","广东 深圳市 深圳南山区科技园","13168719830"
"ATC AOV深圳市冠准科技有限公司       ","广东 深圳市 深圳南山区科技园","13723796297"
"湖南新化红星硅石粉厂               ","广东 深圳市 深圳南山区科技园","13380370417"
"陕西兴平密封件总公司驻华南办事处         ","广东 深圳市 深圳南山区科技园","13923403686"
"深圳市广源传感技术有限公司（销售部）       ","广东 深圳市 深圳南山区科技园30区3栋4楼","13570892329"
"深圳泰吉科技有限公司               ","广东 深圳市 深圳南山区科技园北区科苑北华瀚大厦406","1328714585"
"深圳市富格四方科技有限公司            ","广东 深圳市 深圳南山区科技园科兴路10号汇景豪苑西侧2楼","13714085009"
"盈科创展科技有限公司               ","广东 深圳市 深圳南山区科技园数字技术园Ｂ２栋２Ａ","13510700533"
"深圳金世冠精密科技有限公司业务          ","广东 深圳市 深圳南山区马家龙工业区14栋","13631560655"
"深圳市汇盛纸业有限公司              ","广东 深圳市 深圳南山区马家龙工业区32栋","13824393171"
"深圳必利多制杯有限公司(广州地区)        ","广东 深圳市 深圳南山区马家龙工业区32栋6楼","13510574548"
"深圳市奥迈科科技有限公司             ","广东 深圳市 深圳南山区曼哈广场14楼","13827439565"
"深圳晶品水晶实业公司               ","广东 深圳市 深圳南山区内环路45号","13923868138"
"深圳市四象数字图象有限公司            ","广东 深圳市 深圳南山区南海大道百富大厦A座402","13242093527"
"深圳市奥普森电子有限公司1            ","广东 深圳市 深圳南山区南海大道百富大厦B栋1601","13725486409"
"深圳市阿斯特科技有限公司(销售部）        ","广东 深圳市 深圳南山区南海大道山东大厦Ａ座６０４室","13266834275"
"太阳3C电子有限公司(深圳办事处)        ","广东 深圳市 深圳南山区南海大道新保辉大厦12N","13717058320"
"太阳电子有限公司(深圳办事处)          ","广东 深圳市 深圳南山区南海大道新保辉大厦12N","13632875235"
"深圳市入江机电设备有限公司            ","广东 深圳市 深圳南山区南海大道新能源大厦B座820","13538107530"
"符真凤（个体经营）                ","广东 深圳市 深圳南山区南山村南巷19号","13534165019"
"深圳市远大礼仪策划有限公司            ","广东 深圳市 深圳南山区南山大道百仕成大厦三楼","13926532316"
"深圳俊彩摄影器材有限公司             ","广东 深圳市 深圳南山区南山书城四楼","13809235851"
"创世胶粘制品行                  ","广东 深圳市 深圳南山区南头","13650656157"
"深圳群力电子材料有限公司             ","广东 深圳市 深圳南山区南头高薪科技中心","13650656157"
"深圳市帝鹰服装整烫设备有限公司          ","广东 深圳市 深圳南山区南新路关口东街8号厂房","13543293485"
"深圳市新知科技有限公司              ","广东 深圳市 深圳南山区南新路口东方新地C栋703","13266844119"
"科广达企业管理顾问有限公司            ","广东 深圳市 深圳南山区南油大道百富大厦A座506","13725548905"
"上海适度能精细化工有限公司深圳办事处       ","广东 深圳市 深圳南山区前海","13556890975"
"蓝雨贸易有限公司                 ","广东 深圳市 深圳南山区前海路","13603030227"
"深圳招商国际旅游有限公司前海营业部        ","广东 深圳市 深圳南山区前海学府路绿海名都1栋106A商铺","13302455045"
"深圳市蓄能电子科技有限公司            ","广东 深圳市 深圳南山区蛇口东角头","13510845599"
"深圳市好威尔实业有限公司（市场部）        ","广东 深圳市 深圳南山区蛇口工业八路","13149948114"
"深圳立德实业有限公司               ","广东 深圳市 深圳南山区蛇口工业企七路广博星海华庭D－804","13713908572"
"联程通国际物流有限公司（市场部）         ","广东 深圳市 深圳南山区蛇口后海路42号景园大厦南座","13247612510"
"深圳优尔美科技有限公司              ","广东 深圳市 深圳南山区深南大道(科技园)汇景豪苑海典阁8A","13640931627"
"深圳市天英科技开发有限公司市场部         ","广东 深圳市 深圳南山区桃园东路巷头新村22号2楼","13392830935"
"深圳市精准佳机械设备有限公司           ","广东 深圳市 深圳南山区西丽","13316648886"
"深圳康田电容器有限公司              ","广东 深圳市 深圳南山区西丽湖工贸公司工业园２栋３楼","13530500328"
"永航模具公司                   ","广东 深圳市 深圳南山区西丽镇","13530859326"
"深圳市永泽焊割器材有限公司            ","广东 深圳市 深圳南山区西丽镇","13827436485"
"广西环江县环江木器厂               ","广东 深圳市 深圳南山区西丽镇官龙村东区五号一楼","13509652667"
"深圳黎氏电工电器厂                ","广东 深圳市 深圳南山区西丽镇官龙村工业区二栋","13510116808"
"深圳世标实业发展有限公司   市 场 部     ","广东 深圳市 深圳南山区现代城4幢30A","13510547678"
"深圳宏昌科技信息有限公司             ","广东 深圳市 深圳南山区祥棋花园欺凌阁E栋201","13602634648"
"深圳市纽盛设备有限公司              ","广东 深圳市 深圳南山区学俯路荟芳园","13530862125"
"深圳市福宝财务代理有限公司            ","广东 深圳市 深圳南山区阳光社区","13866734468"
"深圳北兴为科技开发有限公司            ","广东 深圳市 深圳南山区玉泉路1504","13713936386"
"深圳市好美水科技发展有限公司           ","广东 深圳市 深圳南山蛇口工业八路华园大厦七楼","13714752010"
"深圳市兴良实业有限公司              ","广东 深圳市 深圳南山世界之窗沙河工业区","13714752010"
"深圳优宝惠贸易有限公司              ","广东 深圳市 深圳南山同乐兴业工业区A6栋","13510109696"
"深圳市中标科技有限公司              ","广东 深圳市 深圳南山西丽","13510518088"
"深圳市捷力达吊装运输有限公司业务总部       ","广东 深圳市 深圳南山西丽","13554840280"
"深圳云英达科技有限公司              ","广东 深圳市 深圳南山西丽","13811925828"
"金和跃科技发展有限公司              ","广东 深圳市 深圳南山西丽长源村江源工业园21栋","13714748788"
"深 圳 奥 瑞 那 激 光 设 备 有 限 公 司","广东 深圳市 深圳南山西丽龙井西路奥瑞那大厦","13928409066"
"深圳市津武田电子有限公司土顺半导体        ","广东 深圳市 深圳南山西丽龙联花园5-702","13510845028"
"深圳陆迪实业有限公司               ","广东 深圳市 深圳南山西丽镇龙辉花园26幢105房","13530192851"
"深圳市捷力达吊装运输有限公司           ","广东 深圳市 深圳南山西丽镇沙河西路鼎新大厦东座705室","13543297881"
"深圳锦润信息技术有限公司市场部          ","广东 深圳市 深圳南山西丽镇沙河西路丽河工业园5栋7楼","13554726014"
"邵增锋（个体经营）                ","广东 深圳市 深圳南山友邻公寓A栋8层","13554994836"
"佳蒙电子科技有限公司               ","广东 深圳市 深圳南头关","13590175108"
"张页科技有限公司                 ","广东 深圳市 深圳南头关口一路","13590199938"
"深圳市南山区宝光隆石材营业部           ","广东 深圳市 深圳南头南山北市场A13","13714569457"
"深圳市意力旭欣贸易有限公司            ","广东 深圳市 深圳南油","13751135651"
"俊霓尔服饰有限公司                ","广东 深圳市 深圳南油","13823599843"
"深圳市平峰纸业有限公司              ","广东 深圳市 深圳泥岗","13713994831"
"深圳精巧龙包装设计有限公司            ","广东 深圳市 深圳泥岗路鸿颖大厦1403","13632874064"
"深圳市百兆微电子有限公司             ","广东 深圳市 深圳诺德金融中心23E","13242978890"
"永荣玩具厂                    ","广东 深圳市 深圳平湖","13724348724"
"深圳市兴茂电池科技有限公司            ","广东 深圳市 深圳平湖","13570875073"
"深圳市伙伴房地产经纪有限公司平湖分行       ","广东 深圳市 深圳平湖","13714725499"
"一佳饰品材料有限公司               ","广东 深圳市 深圳平湖","13723749689"
"利康宝（深圳）科技有限公司            ","广东 深圳市 深圳平湖","13247624533"
"刘正强（个体经营）                ","广东 深圳市 深圳平湖","13530706951"
"深圳市盛强塑胶有限公司              ","广东 深圳市 深圳平湖","13714438417"
"惠华康盛塑胶电子（深圳）有限公司         ","广东 深圳市 深圳平湖","13928451810"
"深圳佳俊贸易有限公司               ","广东 深圳市 深圳平湖","13510189812"
"深圳生鑫设计室                  ","广东 深圳市 深圳平湖","13556851751"
"深圳平湖嘉盈电子厂                ","广东 深圳市 深圳平湖","13267096038"
"丰亮化工厂                    ","广东 深圳市 深圳平湖","13751019918"
"富通五金制品厂                  ","广东 深圳市 深圳平湖","13827404368"
"深圳惠康＜中国＞乒乓球台桌球台厂         ","广东 深圳市 深圳平湖","13715295029"
"利建达布包钮扣厂                 ","广东 深圳市 深圳平湖白泥坑沿河北路34号","13249879878"
"中国名表网股份有限公司              ","广东 深圳市 深圳平湖鹅公岭大竹园七巷3号","13714051708"
"鸿金源餐饮服务有限公司              ","广东 深圳市 深圳平湖辅城坳长龙西路68号","13823167648"
"恒泰印刷品（深圳）有限公司（业务1部）      ","广东 深圳市 深圳平湖辅城坳工业区A63栋","13751107209"
"中国高科深圳联兴汽车电子有限公司         ","广东 深圳市 深圳平湖辅城坳新工业区高科工业园","13682336651"
"孙兰萍（个体经营）                ","广东 深圳市 深圳平湖华南城","13826525356"
"深圳市龙岗区平湖金源丰皮革经营部         ","广东 深圳市 深圳平湖华南城L07栋118号","13530635836"
"深圳市龙岗区平湖青云化工原料经营部销售部     ","广东 深圳市 深圳平湖华南城M17-117","13670021996"
"上海万闳工贸有限公司深圳分公司          ","广东 深圳市 深圳平湖华南城P18-101","13926593901"
"深圳阪田油墨有限公司               ","广东 深圳市 深圳平湖华南城P18栋102号","13798226955"
"湖南杰新纺织集团有限公司深圳直销部        ","广东 深圳市 深圳平湖华南城Ｔ１３栋１０４号","13715379808"
"深圳市阳光理化科技有限公司（市场部）       ","广东 深圳市 深圳平湖华南城电七路P13栋108号","13686510831"
"华达电子有限公司                 ","广东 深圳市 深圳平湖华南城电子交易中心p09-1409","13715336239"
"康杰电子有限公司                 ","广东 深圳市 深圳平湖华南城电子交易中心P09-1443","13728791468"
"华南恒创科技有限公司               ","广东 深圳市 深圳平湖华南城电子经营部","13714136048"
"旭强皮革经销部                  ","广东 深圳市 深圳平湖华南城皮革区L03栋126号","13632625565"
"福建隆腾布业有限公司               ","广东 深圳市 深圳平湖华南城新木老村工业园综合楼B栋","13926572934"
"福建华隆布行（业务部）              ","广东 深圳市 深圳平湖华南国际工业原料城","13510956768"
"清怡化妆品(深圳)有限公司            ","广东 深圳市 深圳平湖建设路荣旋世纪商业大厦","13642358894"
"深圳市平湖创美绳带加工厂             ","广东 深圳市 深圳平湖良安田大松园九栋","13684955846"
"深圳宽广贸易有限公司               ","广东 深圳市 深圳平湖良安田玉田街18幢别墅","13316933320"
"金鱼印刷厂与东平化工厂              ","广东 深圳市 深圳平湖仙城路2号","13928447273"
"鸿成发光学科技有限公司              ","广东 深圳市 深圳平湖新村路一巷一号","13510002718"
"深圳威尔赛特实业有限公司             ","广东 深圳市 深圳平湖新木村１００号","13798463876"
"东城制模厂                    ","广东 深圳市 深圳平湖新深华业大厦E栋503室","13724063573"
"深圳市雅盛服饰有限公司              ","广东 深圳市 深圳平湖新厦工业城","13554794532"
"鹏溢塑胶模具厂                  ","广东 深圳市 深圳平湖新厦工业城","13714534980"
"香港苏氏热处理公司营业部             ","广东 深圳市 深圳平湖新厦工业城13-14栋","13823506758"
"金蝶(深圳)销售部                ","广东 深圳市 深圳平湖兴联工业园","13922840943"
"深圳联鑫再生资源有限公司             ","广东 深圳市 深圳平湖镇鹅公岭宝鹅工业区１8栋","13590175108"
"深圳市邵阳天堂助剂化工有限公司          ","广东 深圳市 深圳平湖镇华南城M13栋108号","13642358167"
"鸿兴化工(深圳)有限公司销售部          ","广东 深圳市 深圳平湖镇华南城五金化工区M22栋106号","13590451205"
"深圳科越通达电子有限公司             ","广东 深圳市 深圳平湖镇街道办平新路兴联工业园贝塔A2栋东侧三楼","13927484076"
"深圳永兴高精密手机螺丝厂             ","广东 深圳市 深圳平湖镇山厦村105号","13922813842"
"华创手袋厂                    ","广东 深圳市 深圳平湖镇新南村建设路131号蒲公英旁","13510500556"
"深圳富邦科技有限公司               ","广东 深圳市 深圳平湖镇新厦工业城","13794461904"
"雄炜(安美达)五金厂               ","广东 深圳市 深圳坪地镇","13714137201"
"恒达油墨销售部                  ","广东 深圳市 深圳坪山六联洋母帐村","13554727506"
"深圳坪山富达金属制品厂              ","广东 深圳市 深圳坪山坪环工业城","13543305518"
"香港金盛元实业有限公司              ","广东 深圳市 深圳坪山镇石井工业区","13510568016"
"深圳市今星光实业有限公司业务部          ","广东 深圳市 深圳坪山镇竹坑工业区２－３栋","13249829258"
"深圳自发旅游用品有限公司             ","广东 深圳市 深圳坪山中兴街.19号","13684973331"
"深圳金日展览有限公司               ","广东 深圳市 深圳人民北路永通912","13714288208"
"深圳赛邦通讯设备有限公司             ","广东 深圳市 深圳人民南路2008号嘉里中心2308","13530365748"
"深圳芬意美精细日化有限公司（销售部）       ","广东 深圳市 深圳人民南路3002号国际贸易大厦1002室","13590344221"
"广州大显飞建材贸易有限公司            ","广东 深圳市 深圳人民南路国贸大厦21层2101室","13725542678"
"深圳海量电子系统有限公司             ","广东 深圳市 深圳赛博数码广场4楼4A63号","13922787344"
"深圳赛格电子市场精测仪器经营部          ","广东 深圳市 深圳赛格电子市场","13590344221"
"深圳市怡科电子有限公司              ","广东 深圳市 深圳赛格广场5301室","13590344221"
"新光电子公司                   ","广东 深圳市 深圳赛格广场6553","13714041131"
"深圳赛格电子市场金建展销柜            ","广东 深圳市 深圳赛格广场7613号","13826587970"
"深圳市飞达电脑科技有限公司            ","广东 深圳市 深圳赛格广场三楼3b45b 宝华大厦H4B16室","13751041002"
"亮丰（香港）电子有限公司             ","广东 深圳市 深圳赛格广场一楼１０９８室","13802227583"
"深圳市宏昌伟业科技有限公司            ","广东 深圳市 深圳赛格科技园101栋四楼","13923764439"
"亨利塑胶板材（深圳）有限公司           ","广东 深圳市 深圳沙井","13928403889"
"楚天电子科技有限公司               ","广东 深圳市 深圳沙井","13168074760"
"深圳市捷怡模具有限公司              ","广东 深圳市 深圳沙井","13189738325"
"深圳市永利电子经营部               ","广东 深圳市 深圳沙井","13612994378"
"广州市柏丽娜有限公司               ","广东 深圳市 深圳沙井","13543273351"
"深圳市辉力达有限公司               ","广东 深圳市 深圳沙井海上田园","13714465861"
"亿达表业配件厂                  ","广东 深圳市 深圳沙井洪田方圆科技圆五幢三楼","13689554096"
"新友通印刷有限公司                ","广东 深圳市 深圳沙井马安山第一工业区","13265561511"
"逸顺五金（深圳）有限公司             ","广东 深圳市 深圳沙井沙三村上下围第三工业区K座","13927495540"
