"customer_id","total_spend"
202930,"710.00"
502023,"503.00"
474598,"572.00"
344194,"140.00"
150971,"181.00"
214063,"802.00"
490370,"567.00"
116533,"425.00"
151760,"546.00"
95338,"446.00"
23374,"695.00"
612464,"810.00"
505185,"62.00"
265639,"657.00"
37114,"307.00"
354368,"909.00"
503631,"320.00"
4716,"106.00"
322965,"401.00"
468969,"573.00"
544312,"414.00"
605016,"338.00"
235548,"373.00"
518652,"780.00"
606958,"831.00"
447191,"130.00"
363009,"818.00"
388390,"127.00"
184565,"856.00"
16739,"209.00"
145226,"641.00"
454022,"270.00"
363024,"694.00"
249223,"749.00"
634128,"279.00"
554412,"136.00"
559486,"475.00"
414326,"189.00"
622012,"405.00"
80081,"195.00"
219847,"634.00"
91202,"210.00"
650621,"926.00"
244592,"116.00"
288107,"638.00"
264809,"906.00"
255356,"783.00"
356711,"717.00"
200194,"662.00"
317498,"352.00"
413546,"256.00"
424772,"850.00"
580952,"152.00"
229685,"841.00"
98985,"155.00"
469082,"779.00"
66566,"828.00"
205252,"177.00"
145146,"233.00"
376423,"926.00"
576234,"857.00"
308796,"848.00"
607629,"656.00"
488294,"697.00"
172443,"323.00"
116815,"173.00"
418995,"189.00"
249893,"873.00"
254413,"811.00"
480019,"124.00"
296569,"185.00"
302561,"113.00"
590008,"533.00"
323086,"528.00"
118304,"125.00"
559411,"697.00"
527383,"349.00"
329795,"465.00"
411873,"50.00"
640753,"1349.00"
307084,"308.00"
472920,"908.00"
46984,"731.00"
31874,"197.00"
404056,"788.00"
359643,"187.00"
173610,"831.00"
637392,"436.00"
601337,"495.00"
10796,"942.00"
313775,"505.00"
90496,"675.00"
334224,"453.00"
280030,"61.00"
133791,"698.00"
98920,"410.00"
259425,"524.00"
217084,"665.00"
593928,"995.00"
489058,"269.00"
446402,"434.00"
558663,"678.00"
226092,"920.00"
42475,"507.00"
409542,"481.00"
193394,"393.00"
416851,"646.00"
540903,"565.00"
159870,"258.00"
27683,"255.00"
97406,"661.00"
508681,"569.00"
64479,"441.00"
628039,"508.00"
360091,"504.00"
235655,"826.00"
181773,"365.00"
379699,"929.00"
513131,"222.00"
264257,"970.00"
92982,"510.00"
602536,"509.00"
328581,"552.00"
218844,"292.00"
223249,"507.00"
371861,"153.00"
145718,"533.00"
343527,"465.00"
268397,"534.00"
238544,"323.00"
220380,"688.00"
579203,"609.00"
42714,"711.00"
212182,"1349.00"
511444,"694.00"
607882,"977.00"
476228,"481.00"
353144,"669.00"
205268,"804.00"
13311,"497.00"
244120,"982.00"
186773,"948.00"
469811,"447.00"
531677,"973.00"
332525,"518.00"
522656,"234.00"
181027,"612.00"
540138,"53.00"
487320,"298.00"
525966,"489.00"
551374,"860.00"
154500,"939.00"
17553,"727.00"
231379,"441.00"
590851,"208.00"
641362,"803.00"
517398,"399.00"
299996,"55.00"
146128,"169.00"
506106,"480.00"
22476,"445.00"
416266,"233.00"
402518,"909.00"
122091,"396.00"
223024,"111.00"
311123,"883.00"
561318,"391.00"
568321,"484.00"
143517,"517.00"
425660,"386.00"
252276,"73.00"
182927,"393.00"
418893,"439.00"
356393,"199.00"
7562,"222.00"
404317,"471.00"
163263,"996.00"
410664,"245.00"
605953,"68.00"
497191,"998.00"
91864,"95.00"
47739,"384.00"
266299,"460.00"
262340,"427.00"
86325,"120.00"
643756,"941.00"
22716,"183.00"
180494,"887.00"
179897,"995.00"
538147,"503.00"
525255,"455.00"
633142,"401.00"
501398,"505.00"
62648,"136.00"
554957,"456.00"
361876,"953.00"
121550,"761.00"
310067,"585.00"
219419,"526.00"
265261,"908.00"
73329,"487.00"
388229,"498.00"
242067,"575.00"
160652,"571.00"
259228,"205.00"
620010,"152.00"
323308,"150.00"
82128,"359.00"
27819,"824.00"
558259,"546.00"
186136,"658.00"
417660,"303.00"
620389,"300.00"
128364,"390.00"
229308,"467.00"
172282,"834.00"
255134,"165.00"
96459,"827.00"
451078,"951.00"
228376,"141.00"
542300,"979.00"
418177,"861.00"
281393,"439.00"
564713,"341.00"
572613,"814.00"
458694,"704.00"
22257,"584.00"
134009,"596.00"
281236,"824.00"
624791,"557.00"
188568,"804.00"
129647,"885.00"
22807,"203.00"
173229,"869.00"
631627,"873.00"
586915,"697.00"
103382,"417.00"
226614,"495.00"
514885,"111.00"
469203,"612.00"
588684,"361.00"
522417,"874.00"
140603,"688.00"
236226,"803.00"
144350,"768.00"
203447,"578.00"
542386,"97.00"
480135,"416.00"
645895,"562.00"
334358,"762.00"
532849,"649.00"
431227,"882.00"
487977,"356.00"
419387,"484.00"
560726,"420.00"
593979,"778.00"
443331,"835.00"
260336,"199.00"
253007,"937.00"
250886,"961.00"
174982,"818.00"
621581,"497.00"
447132,"502.00"
299763,"666.00"
101935,"509.00"
483707,"354.00"
4001,"142.00"
238495,"263.00"
83361,"925.00"
67592,"216.00"
27034,"591.00"
31891,"603.00"
582880,"887.00"
312815,"87.00"
235359,"443.00"
526678,"555.00"
59225,"486.00"
156754,"378.00"
391285,"816.00"
568391,"748.00"
68442,"733.00"
300971,"962.00"
493810,"484.00"
521815,"379.00"
554112,"257.00"
155521,"564.00"
541516,"235.00"
535354,"649.00"
399256,"610.00"
376107,"235.00"
230638,"475.00"
360686,"697.00"
17786,"212.00"
395054,"436.00"
447566,"503.00"
200678,"324.00"
649825,"752.00"
527039,"152.00"
117813,"336.00"
15128,"305.00"
610989,"714.00"
638020,"63.00"
205331,"359.00"
200817,"602.00"
493567,"368.00"
440928,"855.00"
120294,"158.00"
587546,"90.00"
483066,"737.00"
138633,"431.00"
423185,"319.00"
638890,"341.00"
556954,"616.00"
395290,"395.00"
617533,"462.00"
441351,"318.00"
560784,"866.00"
614868,"550.00"
588726,"933.00"
367924,"438.00"
515384,"378.00"
179950,"937.00"
82302,"880.00"
447489,"162.00"
235305,"840.00"
452108,"978.00"
451324,"813.00"
278257,"714.00"
85038,"420.00"
381511,"469.00"
216636,"629.00"
150886,"985.00"
80198,"441.00"
552593,"668.00"
279644,"884.00"
573287,"809.00"
477671,"948.00"
236357,"853.00"
370123,"56.00"
403985,"975.00"
328828,"589.00"
650468,"999.00"
498759,"962.00"
514719,"844.00"
416440,"75.00"
106936,"435.00"
119730,"788.00"
136050,"1238.00"
547783,"958.00"
11797,"817.00"
311361,"659.00"
228785,"361.00"
69856,"903.00"
518703,"577.00"
56491,"614.00"
627213,"500.00"
320243,"408.00"
443309,"974.00"
70510,"293.00"
70689,"541.00"
85671,"331.00"
269206,"488.00"
177612,"996.00"
596436,"449.00"
512177,"223.00"
646790,"243.00"
545505,"515.00"
29275,"253.00"
330708,"895.00"
556704,"613.00"
481188,"228.00"
414652,"418.00"
295562,"162.00"
556010,"291.00"
260120,"306.00"
212159,"433.00"
437295,"619.00"
480965,"333.00"
251504,"969.00"
298206,"890.00"
246956,"963.00"
58203,"221.00"
57151,"296.00"
643807,"160.00"
497184,"918.00"
1550,"152.00"
355982,"324.00"
277417,"283.00"
290831,"238.00"
467529,"218.00"
318338,"534.00"
62706,"401.00"
594779,"231.00"
559587,"530.00"
498033,"904.00"
127723,"732.00"
74891,"484.00"
272406,"629.00"
473252,"215.00"
374366,"626.00"
339350,"274.00"
49267,"948.00"
160053,"716.00"
572534,"725.00"
520660,"758.00"
506971,"218.00"
321049,"665.00"
461620,"245.00"
105907,"701.00"
486628,"117.00"
593117,"295.00"
398237,"959.00"
252870,"970.00"
516372,"187.00"
269942,"194.00"
203790,"558.00"
635745,"733.00"
284854,"388.00"
406205,"457.00"
409047,"272.00"
483950,"100.00"
121907,"999.00"
303368,"611.00"
407428,"460.00"
28811,"348.00"
192222,"800.00"
179583,"241.00"
32696,"161.00"
277319,"123.00"
174042,"307.00"
251346,"648.00"
222421,"470.00"
36940,"71.00"
380740,"842.00"
575730,"241.00"
488328,"354.00"
73693,"739.00"
579917,"149.00"
266586,"994.00"
455496,"211.00"
396913,"360.00"
462451,"498.00"
604501,"69.00"
455832,"814.00"
156457,"308.00"
8579,"262.00"
336862,"786.00"
559932,"610.00"
334723,"934.00"
430110,"148.00"
389374,"989.00"
360956,"928.00"
55066,"128.00"
433040,"837.00"
154904,"909.00"
473741,"472.00"
572695,"399.00"
172155,"361.00"
452889,"644.00"
406738,"608.00"
11008,"871.00"
561747,"671.00"
471854,"496.00"
273688,"189.00"
466667,"382.00"
475239,"278.00"
564429,"539.00"
346135,"505.00"
294822,"924.00"
315516,"373.00"
536772,"53.00"
606034,"102.00"
453029,"700.00"
458913,"868.00"
200074,"487.00"
406353,"843.00"
411026,"870.00"
302982,"149.00"
658678,"982.00"
614079,"147.00"
15024,"239.00"
164137,"841.00"
650430,"519.00"
165439,"231.00"
623813,"383.00"
607475,"84.00"
483440,"136.00"
636075,"607.00"
26305,"625.00"
114149,"725.00"
616408,"643.00"
55715,"74.00"
562150,"944.00"
390409,"819.00"
275374,"506.00"
136353,"865.00"
208644,"557.00"
6581,"428.00"
502520,"425.00"
361764,"632.00"
353638,"661.00"
223350,"638.00"
602749,"733.00"
399554,"377.00"
65544,"568.00"
349652,"952.00"
607885,"139.00"
531471,"491.00"
87448,"909.00"
368918,"732.00"
47878,"222.00"
229421,"865.00"
634504,"52.00"
619754,"744.00"
489450,"756.00"
553802,"547.00"
439041,"805.00"
130762,"426.00"
79508,"566.00"
467468,"671.00"
590883,"877.00"
637019,"279.00"
459493,"89.00"
340628,"159.00"
259126,"468.00"
245672,"368.00"
222186,"204.00"
189671,"842.00"
304646,"415.00"
41158,"389.00"
40107,"311.00"
17021,"270.00"
352930,"262.00"
521460,"330.00"
308063,"412.00"
91196,"876.00"
352831,"617.00"
655094,"828.00"
161122,"209.00"
494011,"509.00"
481209,"179.00"
379957,"680.00"
545698,"361.00"
203769,"951.00"
574732,"220.00"
343868,"709.00"
527514,"946.00"
286978,"880.00"
543530,"538.00"
79080,"210.00"
433671,"884.00"
576990,"843.00"
299342,"277.00"
533950,"396.00"
240356,"930.00"
443517,"709.00"
578155,"142.00"
8267,"550.00"
592076,"827.00"
391792,"658.00"
359044,"408.00"
50052,"174.00"
224327,"159.00"
23359,"390.00"
196921,"903.00"
598790,"717.00"
431016,"451.00"
279445,"459.00"
229285,"823.00"
404885,"143.00"
537284,"346.00"
635340,"214.00"
462673,"281.00"
535956,"731.00"
490789,"728.00"
339490,"158.00"
345141,"998.00"
273175,"217.00"
334414,"261.00"
651342,"294.00"
576744,"455.00"
58804,"433.00"
658904,"198.00"
128066,"115.00"
297246,"846.00"
528057,"609.00"
410043,"529.00"
291621,"447.00"
227870,"693.00"
255128,"831.00"
39654,"79.00"
628620,"175.00"
467366,"987.00"
635064,"377.00"
237028,"518.00"
377201,"248.00"
253832,"493.00"
555936,"583.00"
382054,"395.00"
561000,"795.00"
21058,"155.00"
582516,"460.00"
596931,"780.00"
300779,"351.00"
166780,"541.00"
435547,"259.00"
252574,"53.00"
190796,"163.00"
206400,"587.00"
649498,"738.00"
454338,"652.00"
403807,"531.00"
179072,"394.00"
652302,"297.00"
435413,"210.00"
348782,"669.00"
317904,"664.00"
414066,"942.00"
214695,"412.00"
52986,"199.00"
656717,"326.00"
532576,"93.00"
89080,"207.00"
184819,"847.00"
640538,"863.00"
114611,"307.00"
114493,"362.00"
452831,"873.00"
434686,"92.00"
506744,"682.00"
478492,"518.00"
91298,"696.00"
56689,"870.00"
660867,"466.00"
277242,"753.00"
348977,"60.00"
103368,"162.00"
81184,"948.00"
520294,"691.00"
151733,"770.00"
257333,"604.00"
49797,"899.00"
54255,"96.00"
104328,"445.00"
550059,"186.00"
153969,"496.00"
598000,"498.00"
459606,"702.00"
351234,"707.00"
326481,"921.00"
248793,"982.00"
366153,"585.00"
657472,"72.00"
408314,"960.00"
130060,"561.00"
94221,"251.00"
290505,"1374.00"
461471,"429.00"
499527,"775.00"
575656,"582.00"
150713,"386.00"
116318,"344.00"
173982,"68.00"
607193,"284.00"
40215,"67.00"
191456,"503.00"
140475,"288.00"
40841,"275.00"
283826,"590.00"
122946,"524.00"
638213,"542.00"
109324,"98.00"
345510,"120.00"
536277,"488.00"
30940,"755.00"
624152,"96.00"
164113,"708.00"
659011,"199.00"
197428,"865.00"
521589,"674.00"
48119,"791.00"
117261,"292.00"
561371,"854.00"
279609,"533.00"
644869,"599.00"
335435,"816.00"
634727,"730.00"
366960,"957.00"
413289,"621.00"
187373,"366.00"
279252,"386.00"
270548,"717.00"
251726,"909.00"
378490,"248.00"
447242,"364.00"
255187,"512.00"
42557,"871.00"
542065,"738.00"
368272,"306.00"
605864,"492.00"
17723,"340.00"
10116,"108.00"
384626,"509.00"
597401,"590.00"
391352,"792.00"
246217,"973.00"
276883,"648.00"
399023,"778.00"
160399,"376.00"
317676,"461.00"
208166,"461.00"
216116,"843.00"
18112,"807.00"
484206,"872.00"
236737,"131.00"
225001,"716.00"
73151,"655.00"
326832,"483.00"
562515,"59.00"
657808,"239.00"
647491,"518.00"
368099,"100.00"
96642,"828.00"
516344,"237.00"
273353,"959.00"
625976,"721.00"
240110,"326.00"
189513,"228.00"
177393,"665.00"
174149,"675.00"
134014,"52.00"
335568,"996.00"
268101,"199.00"
248279,"536.00"
413462,"584.00"
237271,"106.00"
380446,"908.00"
389592,"410.00"
472913,"345.00"
658880,"483.00"
602308,"168.00"
608787,"128.00"
309040,"472.00"
43578,"300.00"
183479,"608.00"
564480,"272.00"
123913,"612.00"
32015,"915.00"
145522,"910.00"
342114,"487.00"
99763,"973.00"
489567,"739.00"
218269,"266.00"
574088,"52.00"
560006,"876.00"
648145,"375.00"
574972,"662.00"
420716,"979.00"
595312,"836.00"
123836,"675.00"
263979,"354.00"
66637,"544.00"
381078,"382.00"
583086,"445.00"
398468,"319.00"
353350,"474.00"
530004,"83.00"
309828,"211.00"
490783,"368.00"
581002,"517.00"
522432,"679.00"
29511,"137.00"
651123,"964.00"
400761,"483.00"
151169,"587.00"
605533,"978.00"
297080,"286.00"
351050,"244.00"
52434,"942.00"
43412,"570.00"
657707,"534.00"
2986,"200.00"
360360,"957.00"
349380,"596.00"
359280,"251.00"
45419,"673.00"
511939,"932.00"
273632,"330.00"
49415,"885.00"
470762,"358.00"
359742,"320.00"
396618,"383.00"
423039,"480.00"
43464,"856.00"
283839,"684.00"
222637,"608.00"
637492,"633.00"
575393,"858.00"
333566,"257.00"
281830,"344.00"
226044,"237.00"
2816,"453.00"
390782,"852.00"
572990,"437.00"
625672,"313.00"
24739,"175.00"
303443,"983.00"
140869,"347.00"
319163,"510.00"
356287,"260.00"
319937,"131.00"
137141,"842.00"
402426,"567.00"
289199,"388.00"
86998,"210.00"
338138,"211.00"
139103,"719.00"
250719,"97.00"
425938,"705.00"
347713,"628.00"
147062,"825.00"
54030,"395.00"
52384,"465.00"
541086,"84.00"
610790,"683.00"
496980,"441.00"
596858,"636.00"
379946,"358.00"
660820,"420.00"
396124,"158.00"
386182,"447.00"
48259,"579.00"
28866,"658.00"
595759,"589.00"
591099,"710.00"
105621,"723.00"
131668,"489.00"
346434,"935.00"
365655,"315.00"
352221,"527.00"
335882,"760.00"
575864,"796.00"
157331,"120.00"
633545,"472.00"
613367,"759.00"
193945,"891.00"
242863,"109.00"
289456,"705.00"
302807,"205.00"
424478,"968.00"
56732,"127.00"
83006,"358.00"
245344,"619.00"
66259,"781.00"
379621,"527.00"
107227,"985.00"
243048,"619.00"
209289,"319.00"
55405,"651.00"
650563,"737.00"
238695,"774.00"
384297,"968.00"
537570,"267.00"
184208,"629.00"
596441,"292.00"
18342,"975.00"
139086,"746.00"
73194,"840.00"
628905,"187.00"
328390,"181.00"
169162,"135.00"
513288,"753.00"
541416,"666.00"
322050,"862.00"
660333,"487.00"
58916,"190.00"
558812,"605.00"
519496,"130.00"
349954,"683.00"
116994,"855.00"
188091,"272.00"
67681,"896.00"
551877,"197.00"
634976,"82.00"
562785,"523.00"
282305,"455.00"
254002,"609.00"
392360,"861.00"
549482,"122.00"
335391,"954.00"
179578,"701.00"
261770,"570.00"
136734,"117.00"
624716,"709.00"
531933,"563.00"
257661,"74.00"
140052,"786.00"
226870,"87.00"
18324,"974.00"
478980,"111.00"
197236,"939.00"
86099,"988.00"
352640,"801.00"
625319,"539.00"
644348,"819.00"
530584,"532.00"
93948,"943.00"
70401,"231.00"
553962,"826.00"
92588,"662.00"
372136,"364.00"
597287,"949.00"
521577,"418.00"
477670,"795.00"
271542,"287.00"
570421,"146.00"
424901,"739.00"
327771,"301.00"
381226,"563.00"
211845,"393.00"
298532,"252.00"
81238,"891.00"
436590,"546.00"
375719,"894.00"
185675,"537.00"
83382,"386.00"
46641,"827.00"
628865,"192.00"
67294,"383.00"
1869,"307.00"
619447,"550.00"
509351,"772.00"
126565,"378.00"
77194,"981.00"
633169,"816.00"
652453,"376.00"
75996,"975.00"
157859,"954.00"
289371,"599.00"
218706,"716.00"
381290,"407.00"
463028,"827.00"
523854,"435.00"
231935,"474.00"
440402,"764.00"
596193,"944.00"
320944,"193.00"
221002,"131.00"
640750,"739.00"
150684,"675.00"
536133,"191.00"
519430,"197.00"
133080,"734.00"
380917,"924.00"
21232,"324.00"
626905,"831.00"
385481,"425.00"
370015,"188.00"
344729,"901.00"
648923,"809.00"
336861,"614.00"
102304,"729.00"
572555,"105.00"
234647,"648.00"
651912,"129.00"
311598,"556.00"
53389,"584.00"
147322,"807.00"
473196,"563.00"
189616,"267.00"
148786,"604.00"
68640,"851.00"
446886,"940.00"
522583,"657.00"
86711,"922.00"
481939,"235.00"
66307,"198.00"
229556,"868.00"
45484,"748.00"
365347,"893.00"
26144,"225.00"
446196,"936.00"
518103,"299.00"
126737,"272.00"
359186,"467.00"
477039,"747.00"
476416,"766.00"
530302,"563.00"
392280,"81.00"
262866,"910.00"
221688,"679.00"
142539,"796.00"
471995,"746.00"
628395,"596.00"
168419,"727.00"
83828,"564.00"
424162,"228.00"
151961,"469.00"
135204,"364.00"
318705,"775.00"
79735,"872.00"
298179,"367.00"
238091,"361.00"
338538,"883.00"
500116,"938.00"
68911,"772.00"
547742,"682.00"
401851,"719.00"
553698,"618.00"
377133,"350.00"
352125,"575.00"
90990,"884.00"
210874,"280.00"
218817,"230.00"
469734,"339.00"
142975,"599.00"
630254,"517.00"
382675,"588.00"
315742,"484.00"
29098,"149.00"
412551,"836.00"
48841,"158.00"
299180,"913.00"
172694,"169.00"
11849,"664.00"
197762,"462.00"
587659,"240.00"
443520,"998.00"
240598,"623.00"
423848,"169.00"
87257,"60.00"
462760,"954.00"
251650,"518.00"
622518,"342.00"
636336,"990.00"
283382,"826.00"
488602,"849.00"
441077,"555.00"
319435,"574.00"
459193,"872.00"
397252,"870.00"
553237,"911.00"
447917,"722.00"
109014,"841.00"
177271,"783.00"
135049,"70.00"
237911,"687.00"
647467,"109.00"
217069,"573.00"
514310,"487.00"
258751,"525.00"
511750,"504.00"
434795,"195.00"
196475,"450.00"
505196,"743.00"
87532,"769.00"
649833,"407.00"
578932,"905.00"
470544,"75.00"
276118,"886.00"
555637,"924.00"
420741,"63.00"
95237,"858.00"
309926,"381.00"
467142,"621.00"
445099,"351.00"
102094,"90.00"
487321,"152.00"
196756,"210.00"
60326,"659.00"
526828,"790.00"
303006,"564.00"
71115,"721.00"
59955,"245.00"
610658,"94.00"
478759,"807.00"
543373,"205.00"
423309,"190.00"
324023,"500.00"
145605,"844.00"
632491,"548.00"
119633,"654.00"
169522,"216.00"
108472,"499.00"
532111,"803.00"
288071,"203.00"
498212,"597.00"
490823,"196.00"
404202,"490.00"
367254,"400.00"
599061,"170.00"
522300,"685.00"
360216,"575.00"
606448,"208.00"
468033,"626.00"
94053,"781.00"
106326,"967.00"
74960,"636.00"
6706,"66.00"
288500,"999.00"
301604,"217.00"
621515,"316.00"
138491,"966.00"
527450,"668.00"
356842,"867.00"
342462,"161.00"
133307,"147.00"
225661,"501.00"
256144,"731.00"
69118,"889.00"
603615,"594.00"
294982,"992.00"
334652,"572.00"
260355,"647.00"
542390,"873.00"
118468,"315.00"
331813,"541.00"
323689,"335.00"
352438,"517.00"
521976,"995.00"
389850,"647.00"
110355,"333.00"
421863,"377.00"
480054,"280.00"
413403,"223.00"
135130,"153.00"
354094,"130.00"
627859,"518.00"
200254,"55.00"
327872,"528.00"
56920,"688.00"
386877,"533.00"
196703,"359.00"
306185,"579.00"
329648,"346.00"
613099,"190.00"
45796,"651.00"
247403,"642.00"
253719,"850.00"
657296,"536.00"
628872,"429.00"
646348,"967.00"
630250,"327.00"
586230,"552.00"
656199,"819.00"
124150,"319.00"
483624,"623.00"
32441,"433.00"
303168,"433.00"
357323,"786.00"
421743,"859.00"
322632,"804.00"
281989,"551.00"
207988,"832.00"
575141,"59.00"
382734,"130.00"
461370,"718.00"
310405,"468.00"
362922,"461.00"
560651,"287.00"
222014,"576.00"
613885,"334.00"
441280,"534.00"
14504,"50.00"
64899,"559.00"
437491,"275.00"
622920,"378.00"
369556,"468.00"
13167,"559.00"
454559,"662.00"
499541,"562.00"
283784,"323.00"
96985,"161.00"
350138,"448.00"
99920,"88.00"
2238,"266.00"
34958,"777.00"
435082,"820.00"
450885,"742.00"
243670,"685.00"
29155,"439.00"
472104,"768.00"
33079,"256.00"
638919,"867.00"
325477,"268.00"
28828,"1000.00"
506288,"865.00"
426240,"59.00"
321541,"890.00"
242987,"758.00"
223209,"460.00"
370623,"71.00"
172361,"71.00"
487794,"724.00"
469284,"316.00"
577378,"486.00"
242109,"843.00"
277362,"571.00"
634126,"317.00"
49150,"864.00"
619883,"557.00"
317595,"305.00"
32784,"194.00"
462300,"585.00"
132599,"289.00"
351178,"863.00"
490289,"1025.00"
88002,"417.00"
290269,"724.00"
180928,"986.00"
221350,"837.00"
489413,"202.00"
84790,"881.00"
548807,"582.00"
56823,"767.00"
275390,"55.00"
168179,"55.00"
112204,"406.00"
467177,"826.00"
165182,"659.00"
520627,"164.00"
285532,"770.00"
617264,"236.00"
49729,"689.00"
117873,"193.00"
603655,"287.00"
422286,"515.00"
218239,"542.00"
438324,"949.00"
329518,"934.00"
552092,"328.00"
384757,"552.00"
252109,"607.00"
95889,"635.00"
52527,"908.00"
198820,"357.00"
509529,"413.00"
529094,"279.00"
99468,"912.00"
158216,"275.00"
618350,"112.00"
580060,"614.00"
478211,"735.00"
441220,"129.00"
163023,"107.00"
175458,"999.00"
476360,"161.00"
480329,"279.00"
174733,"920.00"
52162,"524.00"
373113,"304.00"
179219,"774.00"
255664,"661.00"
109786,"988.00"
178962,"480.00"
327570,"146.00"
656279,"537.00"
564982,"896.00"
258398,"769.00"
266625,"759.00"
94365,"506.00"
128971,"205.00"
173826,"474.00"
540417,"354.00"
238810,"217.00"
304423,"346.00"
601386,"838.00"
192690,"734.00"
312989,"558.00"
141861,"424.00"
658414,"74.00"
545522,"923.00"
486922,"498.00"
236227,"488.00"
248826,"282.00"
386888,"470.00"
562839,"921.00"
267960,"152.00"
52837,"436.00"
308608,"60.00"
105224,"460.00"
146582,"839.00"
113742,"861.00"
591908,"453.00"
412943,"453.00"
306744,"841.00"
237929,"884.00"
127996,"859.00"
566309,"566.00"
251338,"322.00"
16268,"242.00"
425416,"929.00"
33053,"84.00"
482157,"306.00"
626319,"242.00"
445511,"133.00"
68858,"871.00"
228360,"803.00"
379195,"528.00"
136006,"572.00"
32176,"601.00"
279672,"809.00"
481609,"693.00"
147015,"510.00"
359083,"757.00"
402447,"606.00"
401600,"505.00"
638758,"668.00"
216437,"816.00"
145559,"171.00"
269812,"292.00"
108411,"929.00"
622198,"745.00"
291181,"854.00"
192366,"980.00"
334241,"365.00"
239496,"648.00"
96055,"106.00"
405948,"622.00"
222104,"86.00"
5392,"914.00"
599521,"701.00"
325859,"792.00"
204254,"114.00"
145272,"315.00"
108138,"659.00"
634749,"780.00"
620308,"209.00"
261129,"499.00"
156830,"381.00"
643620,"942.00"
222649,"429.00"
515202,"624.00"
221067,"280.00"
618688,"442.00"
488695,"542.00"
312571,"885.00"
252102,"446.00"
498104,"982.00"
534948,"451.00"
341203,"86.00"
199776,"626.00"
395193,"430.00"
274114,"562.00"
619354,"650.00"
497580,"300.00"
263437,"790.00"
36492,"853.00"
86188,"859.00"
164931,"851.00"
564037,"408.00"
479245,"527.00"
147838,"209.00"
614737,"77.00"
498781,"742.00"
433823,"635.00"
484256,"680.00"
122369,"594.00"
334035,"117.00"
184062,"793.00"
503092,"799.00"
485091,"110.00"
323712,"434.00"
185091,"925.00"
277546,"531.00"
264359,"284.00"
100273,"681.00"
246256,"615.00"
555560,"247.00"
382741,"676.00"
601145,"631.00"
494161,"165.00"
65582,"569.00"
499874,"204.00"
163114,"236.00"
610808,"99.00"
480925,"78.00"
484179,"916.00"
436685,"727.00"
586995,"729.00"
232061,"63.00"
206435,"587.00"
59216,"183.00"
263668,"547.00"
647543,"724.00"
179235,"532.00"
623621,"506.00"
322909,"962.00"
201113,"346.00"
257158,"620.00"
317502,"545.00"
202368,"543.00"
575900,"835.00"
510739,"1120.00"
626770,"623.00"
479767,"700.00"
619748,"398.00"
94740,"664.00"
396047,"254.00"
522780,"766.00"
200727,"815.00"
499995,"457.00"
478905,"143.00"
583611,"695.00"
86650,"321.00"
211582,"117.00"
134306,"383.00"
391387,"839.00"
241420,"570.00"
493057,"303.00"
36223,"956.00"
552597,"1000.00"
351969,"586.00"
497832,"376.00"
587295,"176.00"
83370,"215.00"
247836,"428.00"
624849,"182.00"
84311,"488.00"
45374,"520.00"
429616,"234.00"
321385,"675.00"
206051,"883.00"
238028,"120.00"
427168,"502.00"
530581,"631.00"
482743,"646.00"
601442,"176.00"
577785,"461.00"
172959,"213.00"
1399,"82.00"
628005,"788.00"
348240,"265.00"
93940,"418.00"
536003,"888.00"
242246,"399.00"
135842,"871.00"
254389,"894.00"
172235,"588.00"
341202,"150.00"
58767,"532.00"
424938,"968.00"
361799,"92.00"
250772,"534.00"
70251,"767.00"
243621,"378.00"
586970,"899.00"
61007,"835.00"
570991,"849.00"
559186,"858.00"
470837,"774.00"
12329,"993.00"
33603,"389.00"
99878,"515.00"
206614,"446.00"
146349,"654.00"
253226,"731.00"
365318,"188.00"
175672,"957.00"
276251,"202.00"
107019,"409.00"
271925,"793.00"
480025,"872.00"
213492,"963.00"
276346,"767.00"
139579,"689.00"
643080,"517.00"
408200,"631.00"
211795,"899.00"
69758,"492.00"
367601,"154.00"
188964,"317.00"
34134,"150.00"
235441,"909.00"
239183,"544.00"
601860,"884.00"
243794,"200.00"
95582,"86.00"
513993,"673.00"
533901,"132.00"
475877,"127.00"
121315,"783.00"
627707,"814.00"
614668,"343.00"
372499,"685.00"
616609,"649.00"
404577,"522.00"
257029,"538.00"
586111,"947.00"
183064,"186.00"
364132,"384.00"
518964,"590.00"
364099,"934.00"
289036,"527.00"
504678,"624.00"
589117,"860.00"
169883,"573.00"
5412,"770.00"
99750,"765.00"
127519,"440.00"
311774,"966.00"
286346,"814.00"
343628,"285.00"
287439,"266.00"
514350,"639.00"
371304,"786.00"
198014,"477.00"
48706,"614.00"
436424,"579.00"
236078,"616.00"
169547,"820.00"
61753,"474.00"
112979,"417.00"
229481,"288.00"
97040,"656.00"
60257,"306.00"
68647,"111.00"
425315,"705.00"
611107,"808.00"
290729,"639.00"
567665,"183.00"
294206,"915.00"
408039,"799.00"
158290,"931.00"
323019,"182.00"
126997,"662.00"
97769,"228.00"
166392,"862.00"
287269,"209.00"
468979,"179.00"
346284,"560.00"
239345,"591.00"
253381,"191.00"
181648,"332.00"
487715,"278.00"
177706,"509.00"
567961,"935.00"
163810,"193.00"
599137,"319.00"
123955,"671.00"
429430,"448.00"
165159,"93.00"
489017,"474.00"
304676,"865.00"
9511,"91.00"
444432,"935.00"
148612,"710.00"
535141,"169.00"
579590,"921.00"
326173,"337.00"
3450,"534.00"
564081,"188.00"
136114,"593.00"
